id	source	Description
Peff-26_016_000233.1	blastp	Homology to Peronospora farinosa predicted protein CAI5733503.1
Peff-26_016_000232.1	unannotated	Hypothetical protein of unknown function
Peff-26_016_000036.1	eggnog	domain-containing protein
Peff-26_016_000037.1	unannotated	Hypothetical protein of unknown function
Peff-26_016_000038.1	interproscan	PTHR13510 domain-containing protein
Peff-26_016_000231.1	eggnog	transposition, RNA-mediated
Peff-26_016_000230.1	interproscan	PTHR13510 domain-containing protein
Peff-26_016_000039.1	eggnog	ribosomal L5P family C-terminus
Peff-26_016_000229.1	eggnog	domain-containing protein
Peff-26_016_000040.1	eggnog	polynucleotide adenylyltransferase activity
Peff-26_016_000228.1	eggnog	Amidohydrolase family
Peff-26_016_000227.1	eggnog	2-oxoacid dehydrogenases acyltransferase (catalytic domain)
Peff-26_016_000041.1	interproscan	PTHR31145 domain-containing protein
Peff-26_016_000226.1	unannotated	Hypothetical protein of unknown function
Peff-26_016_000225.1	eggnog	C-terminus of AA_permease
Peff-26_016_000224.1	eggnog	Aminotransferase class-V
Peff-26_016_000042.1	eggnog	Tub family
Peff-26_016_000043.1	eggnog	Tub family
Peff-26_016_000044.1	interproscan	PTHR43404 domain-containing protein
Peff-26_016_000223.1	eggnog	Removes the formyl group from the N-terminal Met of newly synthesized proteins
Peff-26_016_000045.1	blastp	Homology to Peronospora effusa predicted protein UIZ23824.1
Peff-26_016_000046.1	eggnog	Tat binding protein 1(TBP-1)-interacting protein (TBPIP)
Peff-26_016_000222.1	eggnog	WD40 repeats
Peff-26_016_000221.1	blastp	Homology to Peronospora effusa predicted protein RMX69960.1
Peff-26_016_000047.1	eggnog	domain-containing protein
Peff-26_016_000048.1	eggnog	Domain Homologous to E6-AP Carboxyl Terminus with
Peff-26_016_000049.1	eggnog	ADP-specific Phosphofructokinase/Glucokinase conserved region
Peff-26_016_000220.1	eggnog	Glutaredoxin
Peff-26_016_000050.1	eggnog	domain-containing protein
Peff-26_016_000051.1	blastp	Homology to Peronospora effusa predicted protein RMX69969.1
Peff-26_016_000052.1	interproscan	PTHR31827 domain-containing protein
Peff-26_016_000219.1	interproscan	PTHR37558 domain-containing protein
Peff-26_016_000053.1	eggnog	Enoyl-(Acyl carrier protein) reductase
Peff-26_016_000218.1	blastp	Homology to Peronospora effusa predicted protein RMX69950.1
Peff-26_016_000054.1	blastp	Homology to Peronospora effusa predicted protein RMX69944.1
Peff-26_016_000055.1	interproscan	PTHR35213 domain-containing protein
Peff-26_016_000217.1	eggnog	Ribonuclease T2 family
Peff-26_016_000056.1	eggnog	Ubiquitin carboxyl-terminal hydrolase
Peff-26_016_000057.1	eggnog	Crinkler (CRN) family protein
Peff-26_016_000058.1	blastp	Homology to Peronospora effusa predicted protein RMX69946.1
Peff-26_016_000216.1	interproscan	PTHR37935 domain-containing protein
Peff-26_016_000215.1	eggnog	Tup N-terminal
Peff-26_016_000059.1	eggnog	Rho guanyl-nucleotide exchange factor activity
Peff-26_016_000214.1	eggnog	Protein of unknown function (DUF1777)
Peff-26_016_000060.1	unannotated	Hypothetical protein of unknown function
Peff-26_016_000213.1	interproscan	PTHR13510 domain-containing protein
Peff-26_016_000061.1	interproscan	PTHR13510 domain-containing protein
Peff-26_016_000062.1	unannotated	Hypothetical protein of unknown function
Peff-26_016_000212.1	interproscan	PTHR39290 domain-containing protein
Peff-26_016_000063.1	eggnog	domain-containing protein
Peff-26_016_000064.1	unannotated	Hypothetical protein of unknown function
Peff-26_016_000065.1	eggnog	retrograde transport, endosome to Golgi
Peff-26_016_000066.1	eggnog	6-pyruvoyl tetrahydropterin synthase
Peff-26_016_000211.1	eggnog	palmitoyl-(protein) hydrolase activity
Peff-26_016_000067.1	blastp	Homology to Peronospora effusa predicted protein RMX64157.1
Peff-26_016_000210.1	eggnog	A49-like RNA polymerase I associated factor
Peff-26_016_000068.1	eggnog	F-actin capping protein, beta subunit
Peff-26_016_000069.1	unannotated	Hypothetical protein of unknown function
Peff-26_016_000209.1	eggnog	translation initiation factor activity
Peff-26_016_000208.1	blastp	Homology to Peronospora effusa predicted protein CAI5705999.1
Peff-26_016_000207.1	eggnog	Crinkler (CRN) family protein
Peff-26_016_000070.1	eggnog	Domain in the RNA-binding Lupus La protein; unknown function
Peff-26_016_000071.1	blastp	Homology to Peronospora effusa predicted protein CAI5705993.1
Peff-26_016_000206.1	eggnog	The glycine cleavage system catalyzes the degradation of glycine
Peff-26_016_000072.1	eggnog	GTP binding
Peff-26_016_000205.1	eggnog	Crinkler (CRN) family protein
Peff-26_016_000073.1	unannotated	Hypothetical protein of unknown function
Peff-26_016_000074.1	eggnog	Catalase
Peff-26_016_000075.1	blastp	Homology to Peronospora effusa predicted protein CAI5700397.1
Peff-26_016_000204.1	eggnog	Histidinol dehydrogenase
Peff-26_016_000076.1	eggnog	Actin
Peff-26_016_000077.1	eggnog	Protein tyrosine kinase
Peff-26_016_000078.1	eggnog	Cell differentiation family, Rcd1-like
Peff-26_016_000203.1	eggnog	T-complex protein 11
Peff-26_016_000079.1	interproscan	PTHR13510 domain-containing protein
Peff-26_016_000202.1	eggnog	domain-containing protein
Peff-26_016_000201.1	eggnog	domain-containing protein
Peff-26_016_000200.1	eggnog	Phospholipid-translocating ATPase N-terminal
Peff-26_016_000199.1	blastp	Homology to Peronospora effusa predicted protein RMX65415.1
Peff-26_016_000080.1	blastp	Homology to Peronospora effusa predicted protein CAI5700796.1
Peff-26_016_000081.1	eggnog	Crinkler (CRN) family protein
Peff-26_016_000082.1	unannotated	Hypothetical protein of unknown function
Peff-26_016_000083.1	unannotated	Hypothetical protein of unknown function
Peff-26_016_000084.1	blastp	Homology to Peronospora effusa predicted protein CAI5700384.1
Peff-26_016_000198.1	blastp	Homology to Peronospora farinosa predicted protein CAH0484779.1
Peff-26_016_000085.1	eggnog	Crinkler (CRN) family protein
Peff-26_016_000086.1	unannotated	Hypothetical protein of unknown function
Peff-26_016_000087.1	blastp	Homology to Peronospora farinosa predicted protein CAI5706966.1
Peff-26_016_000197.1	blastp	Homology to Peronospora effusa predicted protein UIZ23803.1
Peff-26_016_000088.1	eggnog	Double-stranded RNA binding motif
Peff-26_016_000196.1	eggnog	function. Source PGD
Peff-26_016_000195.1	blastp	Homology to Peronospora effusa predicted protein CAI5705949.1
Peff-26_016_000194.1	eggnog	Occurs in almost all aerobically respiring organisms and serves to protect cells from the toxic effects of hydrogen peroxide
Peff-26_016_000089.1	eggnog	Occurs in almost all aerobically respiring organisms and serves to protect cells from the toxic effects of hydrogen peroxide
Peff-26_016_000193.1	eggnog	phosphate acetyltransferase activity
Peff-26_016_000192.1	blastp	Homology to Peronospora effusa predicted protein UIZ23675.1
Peff-26_016_000191.1	blastp	Homology to Peronospora farinosa predicted protein CAI5705402.1
Peff-26_016_000090.1	blastp	Homology to Peronospora effusa predicted protein UIZ23677.1
Peff-26_016_000190.1	unannotated	Hypothetical protein of unknown function
Peff-26_016_000189.1	eggnog	Gaa1-like, GPI transamidase component
Peff-26_016_000188.1	eggnog	SWIRM-associated region 1
Peff-26_016_000091.1	blastp	Homology to Peronospora effusa predicted protein UIZ23907.1
Peff-26_016_000092.1	eggnog	Gaa1-like, GPI transamidase component
Peff-26_016_000187.1	eggnog	Tub family
Peff-26_016_000186.1	eggnog	Sucrase/ferredoxin-like
Peff-26_016_000093.1	eggnog	domain-containing protein
Peff-26_016_000185.1	eggnog	domain-containing protein
Peff-26_016_000184.1	eggnog	Extension to Ser/Thr-type protein kinases
Peff-26_016_000183.1	blastp	Homology to Peronospora effusa predicted protein UIZ23779.1
Peff-26_016_000182.1	eggnog	Rap/ran-GAP
Peff-26_016_000181.1	blastp	Homology to Peronospora effusa predicted protein UIZ23778.1
Peff-26_016_000094.1	blastp	Homology to Peronospora effusa predicted protein UIZ23775.1
Peff-26_016_000095.1	eggnog	Sulfatase
Peff-26_016_000096.1	interproscan	G3DSA:3.40.50.720 domain-containing protein
Peff-26_016_000180.1	blastp	Homology to Peronospora effusa predicted protein RQM09357.1
Peff-26_016_000097.1	blastp	Homology to Peronospora effusa predicted protein UIZ23902.1
Peff-26_016_000179.1	interproscan	G3DSA:3.40.50.720 domain-containing protein
Peff-26_016_000178.1	unannotated	Hypothetical protein of unknown function
Peff-26_016_000177.1	eggnog	FerI
Peff-26_016_000176.1	eggnog	domain-containing protein
Peff-26_016_000175.1	eggnog	PHD-finger
Peff-26_016_000174.1	interproscan	G3DSA:1.20.1020.10 domain-containing protein
Peff-26_016_000098.1	eggnog	domain-containing protein
Peff-26_016_000099.1	unannotated	Hypothetical protein of unknown function
Peff-26_016_000173.1	eggnog	Sulfate permease family
Peff-26_016_000100.1	eggnog	Large-conductance mechanosensitive channel, MscL
Peff-26_016_000172.1	eggnog	MAP kinase activity
Peff-26_016_000171.1	interproscan	PTHR28037 domain-containing protein
Peff-26_016_000170.1	interproscan	PTHR28037 domain-containing protein
Peff-26_016_000169.1	blastp	Homology to Peronospora effusa predicted protein CAI5712208.1
Peff-26_016_000168.1	eggnog	domain-containing protein
Peff-26_016_000167.1	eggnog	domain-containing protein
Peff-26_016_000166.1	eggnog	Methylenetetrahydrofolate reductase
Peff-26_016_000101.1	blastp	Homology to Peronospora effusa predicted protein UIZ23762.1
Peff-26_016_000165.1	eggnog	Protein of unknown function (DUF1295)
Peff-26_016_000102.1	eggnog	Golgi complex component 7 (COG7)
Peff-26_016_000103.1	blastp	Homology to Peronospora farinosa predicted protein CAH0491528.1
Peff-26_016_000164.1	eggnog	Protein tyrosine kinase
Peff-26_016_000104.1	eggnog	domain-containing protein
Peff-26_016_000163.1	eggnog	Snf2-ATP coupling, chromatin remodelling complex
Peff-26_016_000162.1	eggnog	Mitochondrial ribosomal death-associated protein 3
Peff-26_016_000105.1	eggnog	Sterile alpha motif
Peff-26_016_000161.1	eggnog	In Between Ring fingers
Peff-26_016_000160.1	eggnog	In Between Ring fingers
Peff-26_016_000106.1	eggnog	Mitochondrial carrier protein
Peff-26_016_000107.1	eggnog	domain-containing protein
Peff-26_016_000108.1	interproscan	PTHR46586 domain-containing protein
Peff-26_016_000109.1	eggnog	domain-containing protein
Peff-26_016_000159.1	eggnog	domain-containing protein
Peff-26_016_000110.1	interproscan	PTHR46586 domain-containing protein
Peff-26_016_000111.1	blastp	Homology to Peronospora effusa predicted protein RMX62422.1
Peff-26_016_000112.1	interproscan	PTHR46586 domain-containing protein
Peff-26_016_000113.1	blastp	Homology to Peronospora effusa predicted protein RMX66011.1
Peff-26_016_000158.1	blastp	Homology to Peronospora effusa predicted protein RMX66014.1
Peff-26_016_000157.1	blastp	Homology to Peronospora farinosa predicted protein CAH0491292.1
Peff-26_016_000114.1	eggnog	ESCRT-II complex subunit
Peff-26_016_000115.1	eggnog	6,7-dimethyl-8-ribityllumazine synthase
Peff-26_016_000116.1	blastp	Homology to Peronospora farinosa predicted protein CAI5722698.1
Peff-26_016_000117.1	blastp	Homology to Peronospora effusa predicted protein RMX66029.1
Peff-26_016_000156.1	eggnog	Copper/zinc superoxide dismutase (SODC)
Peff-26_016_000155.1	eggnog	Middle domain of eukaryotic initiation factor 4G (eIF4G)
Peff-26_016_000118.1	interproscan	BZIP transcription factor 1 C-terminal domain (PF27643)
Peff-26_016_000154.1	eggnog	RINT-1 / TIP-1 family
Peff-26_016_000153.1	eggnog	Protein tyrosine kinase
Peff-26_016_000119.1	blastp	Homology to Peronospora effusa predicted protein RMX66033.1
Peff-26_016_000120.1	unannotated	Hypothetical protein of unknown function
Peff-26_016_000121.1	eggnog	domain-containing protein
Peff-26_016_000152.1	eggnog	Protein tyrosine kinase
Peff-26_016_000122.1	eggnog	domain-containing protein
Peff-26_016_000123.1	eggnog	3' exoribonuclease family, domain 2
Peff-26_016_000124.1	eggnog	domain-containing protein
Peff-26_016_000125.1	eggnog	domain-containing protein
Peff-26_016_000151.1	eggnog	Protein tyrosine kinase
Peff-26_016_000150.1	eggnog	Belongs to the class I-like SAM-binding methyltransferase superfamily
Peff-26_016_000149.1	blastp	Homology to Peronospora effusa predicted protein UIZ23859.1
Peff-26_016_000148.1	blastp	Homology to Peronospora effusa predicted protein UIZ23728.1
Peff-26_016_000147.1	eggnog	RNA recognition motif
Peff-26_016_000146.1	eggnog	Eukaryotic cytochrome b561
Peff-26_016_000145.1	unannotated	Hypothetical protein of unknown function
Peff-26_016_000126.1	eggnog	Mitochondrial carrier protein
Peff-26_016_000127.1	eggnog	domain-containing protein
Peff-26_016_000144.1	eggnog	RNA polymerase I specific transcription initiation factor RRN3
Peff-26_016_000143.1	eggnog	Uncharacterised protein family (UPF0240)
Peff-26_016_000142.1	eggnog	Telomerase activating protein Est1
Peff-26_016_000128.1	eggnog	Inorganic pyrophosphatase
Peff-26_016_000129.1	eggnog	Phosphatidylinositol-4-phosphate 5-Kinase
Peff-26_016_000141.1	blastp	Homology to Peronospora effusa predicted protein RQM12836.1
Peff-26_016_000140.1	eggnog	Ring finger
Peff-26_016_000139.1	eggnog	Ring finger
Peff-26_016_000138.1	blastp	Homology to Peronospora effusa predicted protein CAI5701214.1
Peff-26_016_000137.1	blastp	Homology to Peronospora effusa predicted protein CAI5701216.1
Peff-26_016_000136.1	eggnog	domain-containing protein
Peff-26_016_000135.1	blastp	Homology to Peronospora effusa predicted protein RMX64849.1
Peff-26_016_000134.1	eggnog	3' exoribonuclease family, domain 1
Peff-26_016_000130.1	blastp	Homology to Peronospora effusa predicted protein RQM12842.1
Peff-26_016_000131.1	eggnog	ATP synthase delta (OSCP) subunit
Peff-26_016_000133.1	eggnog	Rab subfamily of small GTPases
Peff-26_016_000132.1	eggnog	RxLR effector
Peff-26_017_000325.1	eggnog	Glycosyl hydrolase family 10
Peff-26_017_000001.1	eggnog	Origin recognition complex (ORC) subunit 4 C-terminus
Peff-26_017_000002.1	eggnog	Origin recognition complex (ORC) subunit 4 C-terminus
Peff-26_017_000324.1	blastp	Homology to Peronospora effusa predicted protein CAI5715619.1
Peff-26_017_000323.1	eggnog	DUF4205
Peff-26_017_000003.1	blastp	Homology to Peronospora effusa predicted protein RMX64212.1
Peff-26_017_000004.1	eggnog	domain-containing protein
Peff-26_017_000005.1	eggnog	Glycosyl transferase family group 2
Peff-26_017_000006.1	eggnog	Glycosyl transferase family group 2
Peff-26_017_000007.1	eggnog	GTPase-activator protein for Ras-like GTPases
Peff-26_017_000008.1	eggnog	GTPase-activator protein for Ras-like GTPases
Peff-26_017_000322.1	blastp	Homology to Peronospora effusa predicted protein RMX64205.1
Peff-26_017_000321.1	eggnog	PRP1 splicing factor, N-terminal
Peff-26_017_000009.1	eggnog	domain-containing protein
Peff-26_017_000010.1	eggnog	Domain of unknown function (DUF3336)
Peff-26_017_000320.1	eggnog	domain-containing protein
Peff-26_017_000011.1	eggnog	Fibronectin-binding protein A N-terminus (FbpA)
Peff-26_017_000012.1	eggnog	Belongs to the helicase family. Dicer subfamily
Peff-26_017_000013.1	eggnog	YrhK-like protein
Peff-26_017_000014.1	eggnog	YrhK-like protein
Peff-26_017_000015.1	eggnog	Type II/IV secretion system protein
Peff-26_017_000319.1	eggnog	Type III restriction enzyme, res subunit
Peff-26_017_000016.1	eggnog	PhoX homologous domain, present in p47phox and p40phox
Peff-26_017_000318.1	eggnog	MYND finger
Peff-26_017_000017.1	blastp	Homology to Peronospora effusa predicted protein UIZ24475.1
Peff-26_017_000018.1	eggnog	Glycosyl transferase family 2
Peff-26_017_000317.1	blastp	Homology to Peronospora effusa predicted protein UIZ24471.1
Peff-26_017_000316.1	eggnog	eIF4-gamma/eIF5/eIF2-epsilon
Peff-26_017_000315.1	eggnog	domain-containing protein
Peff-26_017_000314.1	blastp	Homology to Peronospora effusa predicted protein RMX66276.1
Peff-26_017_000313.1	blastp	Homology to Peronospora effusa predicted protein CAI5715426.1
Peff-26_017_000019.1	eggnog	Lysine methyltransferase
Peff-26_017_000312.1	eggnog	Glycogen recognition site of AMP-activated protein kinase
Peff-26_017_000020.1	eggnog	domain-containing protein
Peff-26_017_000311.1	eggnog	domain-containing protein
Peff-26_017_000021.1	eggnog	GTPase activity
Peff-26_017_000022.1	eggnog	Inner centromere protein, ARK binding region
Peff-26_017_000023.1	interproscan	SSF53335 domain-containing protein
Peff-26_017_000024.1	eggnog	Alternative oxidase
Peff-26_017_000025.1	blastp	Homology to Peronospora effusa predicted protein RMX66262.1
Peff-26_017_000310.1	eggnog	MAPEG family
Peff-26_017_000026.1	blastp	Homology to Peronospora effusa predicted protein RMX66268.1
Peff-26_017_000309.1	blastp	Homology to Peronospora effusa predicted protein RMX66267.1
Peff-26_017_000027.1	eggnog	Adaptor complexes medium subunit family
Peff-26_017_000308.1	eggnog	Mitochondrial ribosomal subunit protein
Peff-26_017_000028.1	eggnog	Breast carcinoma amplified sequence 2 (BCAS2)
Peff-26_017_000307.1	eggnog	Belongs to the glycosyl hydrolase 5 (cellulase A) family
Peff-26_017_000029.1	eggnog	Gcd10p family
Peff-26_017_000030.1	eggnog	Domain of unknown function (DUF4110)
Peff-26_017_000306.1	eggnog	Cellulose biosynthesis protein BcsQ
Peff-26_017_000031.1	eggnog	Broad-Complex, Tramtrack and Bric a brac
Peff-26_017_000032.1	interproscan	PTHR13510 domain-containing protein
Peff-26_017_000033.1	eggnog	basic region leucin zipper
Peff-26_017_000305.1	eggnog	domain-containing protein
Peff-26_017_000304.1	eggnog	Prolyl-tRNA synthetase, C-terminal
Peff-26_017_000034.1	eggnog	Kazal type serine protease inhibitors
Peff-26_017_000035.1	eggnog	Kazal type serine protease inhibitors
Peff-26_017_000303.1	eggnog	motif in proteasome subunits, Int-6, Nip-1 and TRIP-15
Peff-26_017_000036.1	blastp	Homology to Peronospora farinosa;Peronospora effusa predicted protein RMX68869.1
Peff-26_017_000037.1	blastp	Homology to Peronospora effusa predicted protein UIZ24484.1
Peff-26_017_000302.1	eggnog	Zinc knuckle
Peff-26_017_000038.1	eggnog	domain-containing protein
Peff-26_017_000301.1	eggnog	WD domain, G-beta repeat
Peff-26_017_000039.1	eggnog	Protein of unknown function (DUF3689)
Peff-26_017_000040.1	eggnog	Zinc-dependent metalloprotease
Peff-26_017_000041.1	eggnog	Secreted RxLR effector peptide protein
Peff-26_017_000042.1	eggnog	Iron-containing alcohol dehydrogenase
Peff-26_017_000300.1	eggnog	Domain of unknown function (DUF4203)
Peff-26_017_000299.1	eggnog	domain-containing protein
Peff-26_017_000043.1	interproscan	PTHR14000 domain-containing protein
Peff-26_017_000298.1	eggnog	domain-containing protein
Peff-26_017_000044.1	eggnog	Aminotransferase class-V
Peff-26_017_000045.1	eggnog	PP-loop family
Peff-26_017_000046.1	eggnog	Belongs to the glycosyl hydrolase 5 (cellulase A) family
Peff-26_017_000047.1	eggnog	Belongs to the glycosyl hydrolase 5 (cellulase A) family
Peff-26_017_000048.1	eggnog	Belongs to the glycosyl hydrolase 5 (cellulase A) family
Peff-26_017_000049.1	eggnog	Endomembrane protein 70
Peff-26_017_000297.1	eggnog	Ras of Complex, Roc, domain of DAPkinase
Peff-26_017_000296.1	eggnog	Belongs to the glycosyl hydrolase 5 (cellulase A) family
Peff-26_017_000050.1	eggnog	DNA ligase (ATP) activity
Peff-26_017_000051.1	eggnog	Histone-lysine N-methyltransferase
Peff-26_017_000052.1	eggnog	MYND finger
Peff-26_017_000295.1	eggnog	AAA domain (Cdc48 subfamily)
Peff-26_017_000294.1	eggnog	Peptidase family M3
Peff-26_017_000293.1	eggnog	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase
Peff-26_017_000053.1	eggnog	Belongs to the RNase T2 family
Peff-26_017_000054.1	blastp	Homology to Peronospora effusa predicted protein RMX69110.1
Peff-26_017_000055.1	unannotated	Hypothetical protein of unknown function
Peff-26_017_000056.1	blastp	Homology to Peronospora effusa predicted protein CAI5700923.1
Peff-26_017_000057.1	eggnog	Elongation factor Tu domain 2
Peff-26_017_000292.1	interproscan	Family of unknown function (DUF6739) (PF20524)
Peff-26_017_000058.1	unannotated	Hypothetical protein of unknown function
Peff-26_017_000059.1	eggnog	RxLR effector
Peff-26_017_000060.1	eggnog	GTPase activator activity
Peff-26_017_000061.1	eggnog	domain-containing protein
Peff-26_017_000062.1	eggnog	Polysaccharide deacetylase
Peff-26_017_000291.1	eggnog	acetylation-dependent protein binding
Peff-26_017_000063.1	blastp	Homology to Peronospora farinosa predicted protein CAH0491644.1
Peff-26_017_000064.1	eggnog	Not1 N-terminal domain, CCR4-Not complex component
Peff-26_017_000065.1	eggnog	Pyridoxal-phosphate dependent enzyme
Peff-26_017_000290.1	eggnog	domain-containing protein
Peff-26_017_000066.1	eggnog	Mitochondrial carrier protein
Peff-26_017_000289.1	eggnog	tRNA synthetases class I (M)
Peff-26_017_000288.1	eggnog	CHY zinc finger
Peff-26_017_000067.1	eggnog	domain-containing protein
Peff-26_017_000068.1	eggnog	domain-containing protein
Peff-26_017_000287.1	blastp	Homology to Peronospora effusa predicted protein UIZ24529.1
Peff-26_017_000069.1	blastp	Homology to Peronospora effusa predicted protein RMX69111.1
Peff-26_017_000286.1	eggnog	Triose-phosphate Transporter family
Peff-26_017_000070.1	eggnog	domain-containing protein
Peff-26_017_000071.1	blastp	Homology to Peronospora effusa predicted protein RMX69119.1
Peff-26_017_000285.1	blastp	Homology to Peronospora effusa predicted protein CAI5700948.1
Peff-26_017_000284.1	eggnog	Belongs to the protein kinase superfamily
Peff-26_017_000283.1	eggnog	Domain present in PSD-95, Dlg, and ZO-1/2
Peff-26_017_000072.1	blastp	Homology to Peronospora effusa predicted protein UIZ24355.1
Peff-26_017_000282.1	unannotated	Hypothetical protein of unknown function
Peff-26_017_000281.1	eggnog	domain-containing protein
Peff-26_017_000073.1	blastp	Homology to Peronospora farinosa;Peronospora effusa predicted protein RMX69133.1
Peff-26_017_000280.1	blastp	Homology to Peronospora effusa predicted protein CAI5700954.1
Peff-26_017_000279.1	blastp	Homology to Peronospora effusa predicted protein CAI5700955.1
Peff-26_017_000278.1	blastp	Homology to Peronospora effusa predicted protein CAI5700956.1
Peff-26_017_000277.1	interproscan	PTHR20772 domain-containing protein
Peff-26_017_000074.1	blastp	Homology to Peronospora effusa predicted protein CAI5700958.1
Peff-26_017_000075.1	eggnog	Sodium:solute symporter family
Peff-26_017_000076.1	blastp	Homology to Peronospora effusa predicted protein RMX69134.1
Peff-26_017_000276.1	blastp	Homology to Peronospora farinosa;Peronospora effusa predicted protein RMX69133.1
Peff-26_017_000077.1	eggnog	Domain of unknown function (DUF4203)
Peff-26_017_000275.1	blastp	Homology to Peronospora effusa predicted protein UIZ24515.1
Peff-26_017_000274.1	blastp	Homology to Peronospora effusa predicted protein CAI5700964.1
Peff-26_017_000078.1	eggnog	Putative death-receptor fusion protein (DUF2428)
Peff-26_017_000079.1	eggnog	Ubiquitin family
Peff-26_017_000273.1	interproscan	PTHR13297 domain-containing protein
Peff-26_017_000272.1	interproscan	PTHR36033 domain-containing protein
Peff-26_017_000271.1	eggnog	Ubiquitin homologues
Peff-26_017_000270.1	eggnog	Ubiquitin family
Peff-26_017_000269.1	eggnog	Domain of unknown function (DUF4203)
Peff-26_017_000080.1	blastp	Homology to Peronospora effusa predicted protein CAI5700973.1
Peff-26_017_000081.1	blastp	Homology to Peronospora effusa predicted protein RMX62809.1
Peff-26_017_000082.1	eggnog	domain-containing protein
Peff-26_017_000083.1	blastp	Homology to Peronospora effusa predicted protein CAI5705924.1
Peff-26_017_000084.1	blastp	Homology to Peronospora effusa predicted protein UIZ24334.1
Peff-26_017_000085.1	blastp	Homology to Peronospora effusa predicted protein CAI5705920.1
Peff-26_017_000086.1	blastp	Homology to Peronospora effusa predicted protein UIZ24336.1
Peff-26_017_000268.1	eggnog	Regulator of chromosome condensation (RCC1) repeat
Peff-26_017_000087.1	eggnog	DAHP synthetase I family
Peff-26_017_000267.1	eggnog	domain-containing protein
Peff-26_017_000088.1	eggnog	Protein tyrosine kinase
Peff-26_017_000089.1	interproscan	G3DSA:1.25.10.10 domain-containing protein
Peff-26_017_000090.1	eggnog	Diacylglycerol acyltransferase
Peff-26_017_000266.1	eggnog	Zinc finger, C3HC4 type (RING finger)
Peff-26_017_000091.1	interproscan	SSF53474 domain-containing protein
Peff-26_017_000092.1	eggnog	The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network
Peff-26_017_000265.1	eggnog	Functions as component of the Arp2 3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks
Peff-26_017_000093.1	blastp	Homology to Peronospora effusa predicted protein RMX62371.1
Peff-26_017_000094.1	eggnog	positive regulation of ATP-dependent microtubule motor activity, plus-end-directed (DYNLL1)
Peff-26_017_000095.1	eggnog	Lecithin retinol acyltransferase
Peff-26_017_000096.1	eggnog	Lecithin retinol acyltransferase
Peff-26_017_000097.1	eggnog	LNS2
Peff-26_017_000098.1	eggnog	Ankyrin repeat
Peff-26_017_000264.1	eggnog	domain-containing protein
Peff-26_017_000099.1	blastp	Homology to Peronospora effusa predicted protein UIZ24415.1
Peff-26_017_000263.1	blastp	Homology to Peronospora effusa predicted protein RMX62993.1
Peff-26_017_000100.1	eggnog	Leo1-like protein
Peff-26_017_000262.1	eggnog	EXOIII
Peff-26_017_000261.1	eggnog	Cys/Met metabolism PLP-dependent enzyme
Peff-26_017_000260.1	eggnog	domain-containing protein
Peff-26_017_000259.1	eggnog	ABC1 family
Peff-26_017_000101.1	eggnog	Phosphate acyltransferases
Peff-26_017_000258.1	blastp	Homology to Peronospora effusa predicted protein RMX63429.1
Peff-26_017_000257.1	eggnog	domain-containing protein
Peff-26_017_000102.1	eggnog	tRNA (Uracil-5-)-methyltransferase
Peff-26_017_000256.1	eggnog	domain-containing protein
Peff-26_017_000255.1	eggnog	Fringe-like
Peff-26_017_000254.1	blastp	Homology to Peronospora effusa predicted protein RMX63436.1
Peff-26_017_000103.1	eggnog	Peptidase family M13
Peff-26_017_000253.1	blastp	Homology to Peronospora effusa predicted protein RQM11492.1
Peff-26_017_000104.1	eggnog	Peptidase M76 family
Peff-26_017_000105.1	eggnog	Domain of unknown function (DUF3546)
Peff-26_017_000252.1	eggnog	SAC3/GANP family
Peff-26_017_000106.1	eggnog	Domain present in PSD-95, Dlg, and ZO-1/2
Peff-26_017_000251.1	eggnog	Organic solute transporter Ostalpha
Peff-26_017_000107.1	eggnog	FACT complex subunit (SPT16/CDC68)
Peff-26_017_000250.1	eggnog	zinc finger
Peff-26_017_000108.1	eggnog	actin filament severing (lrrc18)
Peff-26_017_000249.1	eggnog	TFIIE alpha subunit
Peff-26_017_000109.1	interproscan	PTHR31585 domain-containing protein
Peff-26_017_000110.1	eggnog	domain-containing protein
Peff-26_017_000248.1	eggnog	FK506 binding
Peff-26_017_000111.1	eggnog	Heme oxygenase
Peff-26_017_000112.1	blastp	Homology to Peronospora effusa predicted protein RMX62136.1
Peff-26_017_000113.1	blastp	Homology to Peronospora effusa predicted protein RQM17924.1
Peff-26_017_000247.1	eggnog	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
Peff-26_017_000246.1	interproscan	PTHR14633 domain-containing protein
Peff-26_017_000114.1	interproscan	PTHR31827 domain-containing protein
Peff-26_017_000245.1	eggnog	polyketide biosynthetic process
Peff-26_017_000115.1	blastp	Homology to Peronospora effusa predicted protein RMX69186.1
Peff-26_017_000116.1	eggnog	polyketide biosynthetic process
Peff-26_017_000244.1	eggnog	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
Peff-26_017_000117.1	eggnog	Anticodon-binding domain of tRNA
Peff-26_017_000243.1	blastp	Homology to Peronospora farinosa predicted protein CAI5714962.1
